Date,0,1,2,3,4
1990-07-31,0.6625341050805206,0.6625341050805206,0.6625341050805206,0.6625341050805206,0.6625341050805206
1990-08-31,0.7582872226484054,0.7582872226484054,0.7582872226484054,0.7582872226484054,0.7582872226484054
1990-09-30,0.7694037976894631,0.7694037976894631,0.7694037976894631,0.7694037976894631,0.7694037976894631
1990-10-31,0.6435255999635761,0.6435255999635761,0.6435255999635761,0.6435255999635761,0.6435255999635761
1990-11-30,0.5662899401877379,0.5662899401877379,0.5662899401877379,0.5662899401877379,0.5662899401877379
1990-12-31,0.38975581485138944,0.38975581485138944,0.38975581485138944,0.38975581485138944,0.38975581485138944
1991-01-31,0.4777949759290644,0.4777949759290644,0.4777949759290644,0.4777949759290644,0.4777949759290644
1991-02-28,0.5275036268119366,0.5275036268119366,0.5275036268119366,0.5275036268119366,0.5275036268119366
1991-03-31,0.45396364591131916,0.45396364591131916,0.45396364591131916,0.45396364591131916,0.45396364591131916
1991-04-30,0.4545862991201276,0.4545862991201276,0.4545862991201276,0.4545862991201276,0.4545862991201276
1991-05-31,0.597241525016561,0.597241525016561,0.597241525016561,0.597241525016561,0.597241525016561
1991-06-30,0.7920378196495719,0.7920378196495719,0.7920378196495719,0.7920378196495719,0.7920378196495719
1991-07-31,0.6304445567043533,0.6304445567043533,0.6304445567043533,0.6304445567043533,0.6304445567043533
1991-08-31,0.7545129140372958,0.7545129140372958,0.7545129140372958,0.7545129140372958,0.7545129140372958
1991-09-30,0.6319422685892199,0.6319422685892199,0.6319422685892199,0.6319422685892199,0.6319422685892199
1991-10-31,0.6202956560924918,0.6202956560924918,0.6202956560924918,0.6202956560924918,0.6202956560924918
1991-11-30,0.5225406611004769,0.5225406611004769,0.5225406611004769,0.5225406611004769,0.5225406611004769
1991-12-31,0.47019779541690815,0.47019779541690815,0.47019779541690815,0.47019779541690815,0.47019779541690815
1992-01-31,0.5509666321503877,0.5509666321503877,0.5509666321503877,0.5509666321503877,0.5509666321503877
1992-02-29,0.47177762456569217,0.47177762456569217,0.47177762456569217,0.47177762456569217,0.47177762456569217
1992-03-31,0.5954360474843877,0.5954360474843877,0.5954360474843877,0.5954360474843877,0.5954360474843877
1992-04-30,0.5578511467355556,0.5578511467355556,0.5578511467355556,0.5578511467355556,0.5578511467355556
1992-05-31,0.6194834274420558,0.6194834274420558,0.6194834274420558,0.6194834274420558,0.6194834274420558
1992-06-30,0.7613434784019596,0.7613434784019596,0.7613434784019596,0.7613434784019596,0.7613434784019596
1992-07-31,0.5422586372305684,0.5422586372305684,0.5422586372305684,0.5422586372305684,0.5422586372305684
1992-08-31,0.7587065733659427,0.7587065733659427,0.7587065733659427,0.7587065733659427,0.7587065733659427
1992-09-30,0.7241149143006742,0.7241149143006742,0.7241149143006742,0.7241149143006742,0.7241149143006742
1992-10-31,0.5320708867498015,0.5320708867498015,0.5320708867498015,0.5320708867498015,0.5320708867498015
1992-11-30,0.5793484510448341,0.5793484510448341,0.5793484510448341,0.5793484510448341,0.5793484510448341
1992-12-31,0.42425623922112626,0.42425623922112626,0.42425623922112626,0.42425623922112626,0.42425623922112626
1993-01-31,0.2341604873727444,0.2341604873727444,0.2341604873727444,0.2341604873727444,0.2341604873727444
1993-02-28,0.42102072533550416,0.42102072533550416,0.42102072533550416,0.42102072533550416,0.42102072533550416
1993-03-31,0.41035298844965684,0.41035298844965684,0.41035298844965684,0.41035298844965684,0.41035298844965684
1993-04-30,0.527415324773894,0.527415324773894,0.527415324773894,0.527415324773894,0.527415324773894
1993-05-31,0.6455707470260941,0.6455707470260941,0.6455707470260941,0.6455707470260941,0.6455707470260941
1993-06-30,0.8310500655029547,0.8310500655029547,0.8310500655029547,0.8310500655029547,0.8310500655029547
1993-07-31,0.7773552620706764,0.7773552620706764,0.7773552620706764,0.7773552620706764,0.7773552620706764
1993-08-31,0.7596533920841859,0.7596533920841859,0.7596533920841859,0.7596533920841859,0.7596533920841859
1993-09-30,0.7425000444107491,0.7425000444107491,0.7425000444107491,0.7425000444107491,0.7425000444107491
1993-10-31,0.48602136077159896,0.48602136077159896,0.48602136077159896,0.48602136077159896,0.48602136077159896
1993-11-30,0.6415060087729739,0.6415060087729739,0.6415060087729739,0.6415060087729739,0.6415060087729739
1993-12-31,0.38289548763829684,0.38289548763829684,0.38289548763829684,0.38289548763829684,0.38289548763829684
1994-01-31,0.4660346309545096,0.4660346309545096,0.4660346309545096,0.4660346309545096,0.4660346309545096
1994-02-28,0.34790922235953253,0.34790922235953253,0.34790922235953253,0.34790922235953253,0.34790922235953253
1994-03-31,0.41046347880793066,0.41046347880793066,0.41046347880793066,0.41046347880793066,0.41046347880793066
1994-04-30,0.5372588063338345,0.5372588063338345,0.5372588063338345,0.5372588063338345,0.5372588063338345
1994-05-31,0.809316501318275,0.809316501318275,0.809316501318275,0.809316501318275,0.809316501318275
1994-06-30,0.7867185511946156,0.7867185511946156,0.7867185511946156,0.7867185511946156,0.7867185511946156
1994-07-31,0.720749135305112,0.720749135305112,0.720749135305112,0.720749135305112,0.720749135305112
1994-08-31,0.7392219316583656,0.7392219316583656,0.7392219316583656,0.7392219316583656,0.7392219316583656
1994-09-30,0.6193461124633447,0.6193461124633447,0.6193461124633447,0.6193461124633447,0.6193461124633447
1994-10-31,0.6283571018730524,0.6283571018730524,0.6283571018730524,0.6283571018730524,0.6283571018730524
1994-11-30,0.4965471912777617,0.4965471912777617,0.4965471912777617,0.4965471912777617,0.4965471912777617
1994-12-31,0.526880138026016,0.526880138026016,0.526880138026016,0.526880138026016,0.526880138026016
1995-01-31,0.3223602036300078,0.3223602036300078,0.3223602036300078,0.3223602036300078,0.3223602036300078
1995-02-28,0.41124572910085866,0.41124572910085866,0.41124572910085866,0.41124572910085866,0.41124572910085866
1995-03-31,0.4211433200838369,0.4211433200838369,0.4211433200838369,0.4211433200838369,0.4211433200838369
1995-04-30,0.5113640125169083,0.5113640125169083,0.5113640125169083,0.5113640125169083,0.5113640125169083
1995-05-31,0.7144526517259683,0.7144526517259683,0.7144526517259683,0.7144526517259683,0.7144526517259683
1995-06-30,0.7409431688203023,0.7409431688203023,0.7409431688203023,0.7409431688203023,0.7409431688203023
1995-07-31,0.8158821698950867,0.8158821698950867,0.8158821698950867,0.8158821698950867,0.8158821698950867
1995-08-31,0.8571271832254961,0.8571271832254961,0.8571271832254961,0.8571271832254961,0.8571271832254961
1995-09-30,0.8035018699181549,0.8035018699181549,0.8035018699181549,0.8035018699181549,0.8035018699181549
1995-10-31,0.5214476265523156,0.5214476265523156,0.5214476265523156,0.5214476265523156,0.5214476265523156
1995-11-30,0.58544714802049,0.58544714802049,0.58544714802049,0.58544714802049,0.58544714802049
1995-12-31,0.32829434065016516,0.32829434065016516,0.32829434065016516,0.32829434065016516,0.32829434065016516
1996-01-31,0.4258354504622295,0.4258354504622295,0.4258354504622295,0.4258354504622295,0.4258354504622295
1996-02-29,0.591512230209693,0.591512230209693,0.591512230209693,0.591512230209693,0.591512230209693
1996-03-31,0.47293305996280655,0.47293305996280655,0.47293305996280655,0.47293305996280655,0.47293305996280655
1996-04-30,0.5392241981748599,0.5392241981748599,0.5392241981748599,0.5392241981748599,0.5392241981748599
1996-05-31,0.6710892771706745,0.6710892771706745,0.6710892771706745,0.6710892771706745,0.6710892771706745
1996-06-30,0.7322062474671235,0.7322062474671235,0.7322062474671235,0.7322062474671235,0.7322062474671235
1996-07-31,0.7711750662902591,0.7711750662902591,0.7711750662902591,0.7711750662902591,0.7711750662902591
1996-08-31,0.7014527166113178,0.7014527166113178,0.7014527166113178,0.7014527166113178,0.7014527166113178
1996-09-30,0.7981542675840656,0.7981542675840656,0.7981542675840656,0.7981542675840656,0.7981542675840656
1996-10-31,0.7024169579749332,0.7024169579749332,0.7024169579749332,0.7024169579749332,0.7024169579749332
1996-11-30,0.5256084698957258,0.5256084698957258,0.5256084698957258,0.5256084698957258,0.5256084698957258
1996-12-31,0.4944413791082719,0.4944413791082719,0.4944413791082719,0.4944413791082719,0.4944413791082719
1997-01-31,0.483638730870103,0.483638730870103,0.483638730870103,0.483638730870103,0.483638730870103
1997-02-28,0.5205220557087906,0.5205220557087906,0.5205220557087906,0.5205220557087906,0.5205220557087906
1997-03-31,0.5197678755470098,0.5197678755470098,0.5197678755470098,0.5197678755470098,0.5197678755470098
1997-04-30,0.6242665572349285,0.6242665572349285,0.6242665572349285,0.6242665572349285,0.6242665572349285
1997-05-31,0.6363090186597288,0.6363090186597288,0.6363090186597288,0.6363090186597288,0.6363090186597288
1997-06-30,0.6451551327132937,0.6451551327132937,0.6451551327132937,0.6451551327132937,0.6451551327132937
1997-07-31,0.7294023749227769,0.7294023749227769,0.7294023749227769,0.7294023749227769,0.7294023749227769
1997-08-31,0.8436026388916659,0.8436026388916659,0.8436026388916659,0.8436026388916659,0.8436026388916659
1997-09-30,0.7899105438044149,0.7899105438044149,0.7899105438044149,0.7899105438044149,0.7899105438044149
1997-10-31,0.6430948147778545,0.6430948147778545,0.6430948147778545,0.6430948147778545,0.6430948147778545
1997-11-30,0.4972919088490936,0.4972919088490936,0.4972919088490936,0.4972919088490936,0.4972919088490936
1997-12-31,0.49394364175689587,0.49394364175689587,0.49394364175689587,0.49394364175689587,0.49394364175689587
1998-01-31,0.5640563282463082,0.5640563282463082,0.5640563282463082,0.5640563282463082,0.5640563282463082
1998-02-28,0.5462701240188915,0.5462701240188915,0.5462701240188915,0.5462701240188915,0.5462701240188915
1998-03-31,0.4335846836994168,0.4335846836994168,0.4335846836994168,0.4335846836994168,0.4335846836994168
1998-04-30,0.5650768375841458,0.5650768375841458,0.5650768375841458,0.5650768375841458,0.5650768375841458
1998-05-31,0.5411321993379955,0.5411321993379955,0.5411321993379955,0.5411321993379955,0.5411321993379955
1998-06-30,0.6397929820591745,0.6397929820591745,0.6397929820591745,0.6397929820591745,0.6397929820591745
1998-07-31,0.7840701748051339,0.7840701748051339,0.7840701748051339,0.7840701748051339,0.7840701748051339
1998-08-31,0.7640854292908791,0.7640854292908791,0.7640854292908791,0.7640854292908791,0.7640854292908791
1998-09-30,0.7889513620356022,0.7889513620356022,0.7889513620356022,0.7889513620356022,0.7889513620356022
1998-10-31,0.73290451284386,0.73290451284386,0.73290451284386,0.73290451284386,0.73290451284386
1998-11-30,0.6095736188814865,0.6095736188814865,0.6095736188814865,0.6095736188814865,0.6095736188814865
1998-12-31,0.5749783978131564,0.5749783978131564,0.5749783978131564,0.5749783978131564,0.5749783978131564
1999-01-31,0.3872336069120308,0.3872336069120308,0.3872336069120308,0.3872336069120308,0.3872336069120308
1999-02-28,0.34757183207631304,0.34757183207631304,0.34757183207631304,0.34757183207631304,0.34757183207631304
1999-03-31,0.5282338283794664,0.5282338283794664,0.5282338283794664,0.5282338283794664,0.5282338283794664
1999-04-30,0.7827511409672996,0.7827511409672996,0.7827511409672996,0.7827511409672996,0.7827511409672996
1999-05-31,0.6857149527248386,0.6857149527248386,0.6857149527248386,0.6857149527248386,0.6857149527248386
1999-06-30,0.6384316942792382,0.6384316942792382,0.6384316942792382,0.6384316942792382,0.6384316942792382
1999-07-31,0.7883825442883337,0.7883825442883337,0.7883825442883337,0.7883825442883337,0.7883825442883337
1999-08-31,0.8761874834555157,0.8761874834555157,0.8761874834555157,0.8761874834555157,0.8761874834555157
1999-09-30,0.6291008257613472,0.6291008257613472,0.6291008257613472,0.6291008257613472,0.6291008257613472
1999-10-31,0.6958665460782468,0.6958665460782468,0.6958665460782468,0.6958665460782468,0.6958665460782468
1999-11-30,0.49398446160979526,0.49398446160979526,0.49398446160979526,0.49398446160979526,0.49398446160979526
1999-12-31,0.5712899967306644,0.5712899967306644,0.5712899967306644,0.5712899967306644,0.5712899967306644
2000-01-31,0.4938546539942827,0.4938546539942827,0.4938546539942827,0.4938546539942827,0.4938546539942827
2000-02-29,0.46217072667357756,0.46217072667357756,0.46217072667357756,0.46217072667357756,0.46217072667357756
2000-03-31,0.6481179490173032,0.6481179490173032,0.6481179490173032,0.6481179490173032,0.6481179490173032
2000-04-30,0.5356423433325215,0.5356423433325215,0.5356423433325215,0.5356423433325215,0.5356423433325215
2000-05-31,0.6021875597847541,0.6021875597847541,0.6021875597847541,0.6021875597847541,0.6021875597847541
2000-06-30,0.8788909222220038,0.8788909222220038,0.8788909222220038,0.8788909222220038,0.8788909222220038
2000-07-31,0.698858666900139,0.698858666900139,0.698858666900139,0.698858666900139,0.698858666900139
2000-08-31,0.9380839964766878,0.9380839964766878,0.9380839964766878,0.9380839964766878,0.9380839964766878
2000-09-30,0.7087166926928916,0.7087166926928916,0.7087166926928916,0.7087166926928916,0.7087166926928916
2000-10-31,0.5487628482731576,0.5487628482731576,0.5487628482731576,0.5487628482731576,0.5487628482731576
2000-11-30,0.542820047295966,0.542820047295966,0.542820047295966,0.542820047295966,0.542820047295966
2000-12-31,0.47996972642692937,0.47996972642692937,0.47996972642692937,0.47996972642692937,0.47996972642692937
2001-01-31,0.4471299847786576,0.4471299847786576,0.4471299847786576,0.4471299847786576,0.4471299847786576
2001-02-28,0.4224547134630799,0.4224547134630799,0.4224547134630799,0.4224547134630799,0.4224547134630799
2001-03-31,0.5745344067828777,0.5745344067828777,0.5745344067828777,0.5745344067828777,0.5745344067828777
2001-04-30,0.3826632213550709,0.3826632213550709,0.3826632213550709,0.3826632213550709,0.3826632213550709
2001-05-31,0.6126096899227875,0.6126096899227875,0.6126096899227875,0.6126096899227875,0.6126096899227875
2001-06-30,0.7094638818337294,0.7094638818337294,0.7094638818337294,0.7094638818337294,0.7094638818337294
2001-07-31,0.9145269810942793,0.9145269810942793,0.9145269810942793,0.9145269810942793,0.9145269810942793
2001-08-31,0.6027897410703404,0.6027897410703404,0.6027897410703404,0.6027897410703404,0.6027897410703404
2001-09-30,0.684827097103103,0.684827097103103,0.684827097103103,0.684827097103103,0.684827097103103
2001-10-31,0.5403490594532853,0.5403490594532853,0.5403490594532853,0.5403490594532853,0.5403490594532853
2001-11-30,0.4898874498370351,0.4898874498370351,0.4898874498370351,0.4898874498370351,0.4898874498370351
2001-12-31,0.5208333247888268,0.5208333247888268,0.5208333247888268,0.5208333247888268,0.5208333247888268
2002-01-31,0.46393059987392016,0.46393059987392016,0.46393059987392016,0.46393059987392016,0.46393059987392016
2002-02-28,0.5529831244102006,0.5529831244102006,0.5529831244102006,0.5529831244102006,0.5529831244102006
2002-03-31,0.43999332849935235,0.43999332849935235,0.43999332849935235,0.43999332849935235,0.43999332849935235
2002-04-30,0.5896463154922047,0.5896463154922047,0.5896463154922047,0.5896463154922047,0.5896463154922047
2002-05-31,0.750752258986064,0.750752258986064,0.750752258986064,0.750752258986064,0.750752258986064
2002-06-30,0.8026422822453838,0.8026422822453838,0.8026422822453838,0.8026422822453838,0.8026422822453838
2002-07-31,0.7420540281496566,0.7420540281496566,0.7420540281496566,0.7420540281496566,0.7420540281496566
2002-08-31,0.8524882333421447,0.8524882333421447,0.8524882333421447,0.8524882333421447,0.8524882333421447
2002-09-30,0.6381790659807816,0.6381790659807816,0.6381790659807816,0.6381790659807816,0.6381790659807816
2002-10-31,0.7741681753188537,0.7751681753188537,0.7759681753188538,0.7760681753188537,0.7761481753188537
2002-11-30,0.5515185599789741,0.5535185599789741,0.5551185599789742,0.5553185599789742,0.5554785599789741
2002-12-31,0.4546532938225071,0.4576532938225071,0.46005329382250715,0.4603532938225071,0.460593293822507
2003-01-31,0.44474418838114665,0.44874418838114666,0.45194418838114675,0.4523441883811467,0.4526641883811466
2003-02-28,0.4956664461803749,0.5006664461803749,0.504666446180375,0.505166446180375,0.5055664461803748
2003-03-31,0.6151982459472632,0.6211982459472633,0.6259982459472634,0.6265982459472633,0.6270782459472631
2003-04-30,0.5426905641522103,0.5496905641522103,0.5552905641522105,0.5559905641522104,0.5565505641522102
2003-05-31,0.6113783609896181,0.6193783609896181,0.6257783609896183,0.6265783609896182,0.6272183609896179
2003-06-30,0.7592263294516352,0.768226329451635,0.7754263294516354,0.7763263294516353,0.7770463294516349
2003-07-31,0.6791895299594366,0.6891895299594366,0.6971895299594368,0.6981895299594367,0.6989895299594364
2003-08-31,0.604581010665997,0.6155810106659969,0.6243810106659973,0.6254810106659972,0.6263610106659967
2003-09-30,0.7550353596795828,0.7670353596795828,0.7766353596795831,0.777835359679583,0.7787953596795826
2003-10-31,0.5756466515225837,0.5886466515225837,0.599046651522584,0.6003466515225838,0.6013866515225834
2003-11-30,0.6054105359508875,0.6194105359508875,0.6306105359508878,0.6320105359508876,0.6331305359508872
2003-12-31,0.35759523209232824,0.37259523209232825,0.3845952320923286,0.38609523209232843,0.38729523209232797
2004-01-31,0.16739550360239933,0.18339550360239934,0.1961955036023997,0.19779550360239953,0.19907550360239903
2004-02-29,0.4263481210245659,0.4433481210245659,0.4569481210245663,0.4586481210245661,0.46000812102456556
2004-03-31,0.4641957611483502,0.4821957611483502,0.49659576114835063,0.49839576114835044,0.4998357611483499
2004-04-30,0.6579846191621982,0.6769846191621982,0.6921846191621986,0.6940846191621984,0.6956046191621978
2004-05-31,0.6587307257026547,0.6787307257026547,0.6947307257026551,0.6967307257026549,0.6983307257026543
2004-06-30,0.7129872772302194,0.7339872772302194,0.7507872772302199,0.7528872772302196,0.754567277230219
2004-07-31,0.7718265465961651,0.7938265465961651,0.8114265465961656,0.8136265465961654,0.8153865465961647
2004-08-31,0.6869325624432989,0.7099325624432989,0.7283325624432995,0.7306325624432992,0.7324725624432985
2004-09-30,0.6704405706389871,0.6944405706389871,0.7136405706389877,0.7160405706389874,0.7179605706389867
2004-10-31,0.4739493142897201,0.4989493142897201,0.5189493142897207,0.5214493142897204,0.5234493142897196
2004-11-30,0.5328950332024194,0.5588950332024194,0.57969503320242,0.5822950332024197,0.5843750332024189
2004-12-31,0.3513719364202298,0.3783719364202298,0.39997193642023043,0.40267193642023014,0.4048319364202293
2005-01-31,0.33944822077507797,0.367448220775078,0.38984822077507864,0.3926482207750783,0.39488822077507746
2005-02-28,0.4356550845019468,0.4646550845019468,0.4878550845019475,0.49075508450194716,0.49307508450194626
2005-03-31,0.5009656249282671,0.5309656249282672,0.5549656249282678,0.5579656249282675,0.5603656249282666
2005-04-30,0.4252759642240432,0.4562759642240432,0.4810759642240439,0.4841759642240436,0.4866559642240426
2005-05-31,0.7528972670621122,0.7848972670621123,0.810497267062113,0.8136972670621127,0.8162572670621117
2005-06-30,0.616838185089525,0.649838185089525,0.6762381850895258,0.6795381850895255,0.6821781850895243
2005-07-31,0.7676780550915818,0.8016780550915819,0.8288780550915826,0.8322780550915823,0.8349980550915812
2005-08-31,0.7684465220691005,0.8034465220691006,0.8314465220691013,0.8349465220691009,0.8377465220690999
2005-09-30,0.6582420578538328,0.6942420578538329,0.7230420578538337,0.7266420578538333,0.7295220578538322
2005-10-31,0.5719756973780962,0.6089756973780962,0.638575697378097,0.6422756973780966,0.6452356973780955
2005-11-30,0.6112363744120028,0.6492363744120029,0.6796363744120038,0.6834363744120033,0.6864763744120022
2005-12-31,0.4630791966549632,0.5020791966549633,0.5332791966549641,0.5371791966549637,0.5402991966549625
2006-01-31,0.3867700463385751,0.4267700463385751,0.45877004633857604,0.4627700463385756,0.46597004633857436
2006-02-28,0.2096995884044073,0.2506995884044073,0.28349958840440825,0.2875995884044078,0.29087958840440653
2006-03-31,0.34387785101037294,0.385877851010373,0.41947785101037394,0.4236778510103735,0.42703785101037217
2006-04-30,0.5747637912643997,0.6177637912643997,0.6521637912644007,0.6564637912644002,0.6599037912643989
2006-05-31,0.5840165082230842,0.6280165082230842,0.6632165082230852,0.6676165082230847,0.6711365082230834
2006-06-30,0.5636988135516182,0.6086988135516183,0.6446988135516193,0.6491988135516188,0.6527988135516174
2006-07-31,0.6254623735185371,0.6714623735185371,0.7082623735185382,0.7128623735185377,0.7165423735185362
2006-08-31,0.64388260445736,0.69088260445736,0.7284826044573611,0.7331826044573606,0.7369426044573592
2006-09-30,0.6712799813071995,0.7192799813071995,0.7576799813072006,0.7624799813072001,0.7663199813071986
2006-10-31,0.5652639150291076,0.6142639150291076,0.6534639150291087,0.6583639150291082,0.6622839150291067
2006-11-30,0.523347000569541,0.573347000569541,0.6133470005695422,0.6183470005695416,0.6223470005695401
2006-12-31,0.30257094210761293,0.353570942107613,0.39437094210761414,0.3994709421076136,0.403550942107612
2007-01-31,0.40603525799936546,0.4580352579993655,0.4996352579993667,0.5048352579993661,0.5089952579993645
2007-02-28,0.291457583850286,0.344457583850286,0.38685758385028723,0.39215758385028665,0.396397583850285
2007-03-31,0.3556539546566366,0.4096539546566366,0.45285395465663786,0.45825395465663726,0.4625739546566356
2007-04-30,0.5962975425121744,0.6512975425121744,0.6952975425121757,0.7007975425121751,0.7051975425121734
2007-05-31,0.5503233540347552,0.6063233540347552,0.6511233540347565,0.6567233540347559,0.6612033540347542
2007-06-30,0.6048842621104178,0.6618842621104178,0.7074842621104191,0.7131842621104185,0.7177442621104168
2007-07-31,0.6360159845896932,0.6940159845896933,0.7404159845896946,0.746215984589694,0.7508559845896922
2007-08-31,0.6136222575079788,0.6726222575079789,0.7198222575079802,0.7257222575079796,0.7304422575079778
2007-09-30,0.7172243186771289,0.7772243186771289,0.8252243186771303,0.8312243186771296,0.8360243186771278
2007-10-31,0.6205302255871712,0.6815302255871712,0.7303302255871726,0.736430225587172,0.7413102255871701
2007-11-30,0.477008499312702,0.539008499312702,0.5886084993127034,0.5948084993127027,0.5997684993127008
2007-12-31,0.35873507614988087,0.4217350761498809,0.47213507614988237,0.4784350761498817,0.4834750761498797
2008-01-31,0.38657680564102276,0.4505768056410228,0.5017768056410242,0.5081768056410235,0.5132968056410215
2008-02-29,0.30135733137146953,0.3663573313714696,0.4183573313714711,0.42485733137147036,0.43005733137146834
2008-03-31,0.3916994062957232,0.45769940629572325,0.5104994062957248,0.517099406295724,0.522379406295722
2008-04-30,0.4656963117297984,0.5326963117297985,0.5862963117297999,0.5929963117297992,0.5983563117297972
2008-05-31,0.527414141990133,0.5954141419901331,0.6498141419901347,0.6566141419901339,0.6620541419901318
2008-06-30,0.7238412422899139,0.7928412422899139,0.8480412422899155,0.8549412422899147,0.8604612422899126
2008-07-31,0.7692387223296826,0.8392387223296827,0.8952387223296843,0.9022387223296835,0.9078387223296813
